Customer,Arrival_Date,Wait,Service_Start_Date,Service_Time,Service_End_Date
1805,12.191328778303973,1797176.440097544,1797188.6314263225,322.9329472171578,1797511.5643735398
1806,12.192924177224782,1797499.3714493625,1797511.5643735398,3235.388972050265,1800746.95334559
1807,12.19842993554363,1800734.7549156544,1800746.95334559,155.486962334358,1800902.4403079243
1808,12.200508205579197,1800890.2397997186,1800902.4403079243,1577.5318607573436,1802479.9721686817
1809,12.205814954496962,1802467.766353727,1802479.9721686817,2222.167714606112,1804702.1398832877
1810,12.209295276988609,1804689.9305880107,1804702.1398832877,724.5755926564418,1805426.715475944
1811,12.211953191200427,1805414.503522753,1805426.715475944,464.40464485300237,1805891.120120797
1812,12.211964159404642,1805878.9081566376,1805891.120120797,1145.3133003277167,1807036.4334211247
1813,12.224075561921055,1807024.2093455628,1807036.4334211247,393.65872219822825,1807430.092143323
1814,12.228467610107032,1807417.8636757128,1807430.092143323,493.75219304858814,1807923.8443363716
1815,12.230309687085592,1807911.6140266845,1807923.8443363716,288.1419920276787,1808211.9863283993
1816,12.230584016758081,1808199.7557443825,1808211.9863283993,2772.4382238996564,1810984.4245522988
1817,12.239238657576214,1810972.1853136413,1810984.4245522988,352.49024896203343,1811336.914801261
1818,12.241166279085245,1811324.6736349817,1811336.914801261,918.5476992797368,1812255.4625005408
1819,12.24175737870619,1812243.220743162,1812255.4625005408,658.2966627582994,1812913.759163299
1820,12.24955258947285,1812901.5096107097,1812913.759163299,235.68538833008236,1813149.4445516292
1821,12.253760178424923,1813137.190791451,1813149.4445516292,1818.2998006142116,1814967.7443522434
1822,12.254671890657983,1814955.4896803526,1814967.7443522434,445.9346654533611,1815413.6790176968
1823,12.258856231673716,1815401.4201614652,1815413.6790176968,52.35766541175299,1815466.0366831084
1824,12.264426135395926,1815453.772256973,1815466.0366831084,975.3422199079488,1816441.3789030164
1825,12.277511551371473,1816429.1013914652,1816441.3789030164,887.6895649548549,1817329.0684679714
1826,12.288492303236065,1817316.779975668,1817329.0684679714,557.1777101907522,1817886.246178162
1827,12.292953629897161,1817873.953224532,1817886.246178162,1090.9698541119408,1818977.216032274
1828,12.293004801606205,1818964.9230274726,1818977.216032274,907.2891166399228,1819884.505148914
1829,12.307494742357168,1819872.1976541716,1819884.505148914,1723.0009007715357,1821607.5060496854
1830,12.309761043006285,1821595.1962886425,1821607.5060496854,415.96723697794937,1822023.4732866634
1831,12.318408045696069,1822011.1548786177,1822023.4732866634,1041.5175435931408,1823064.9908302566
1832,12.323579596053364,1823052.6672506605,1823064.9908302566,835.4423529202326,1823900.433183177
1833,12.32902801057933,1823888.1041551663,1823900.433183177,1761.7087820586985,1825662.1419652356
1834,12.332080516526146,1825649.809884719,1825662.1419652356,1007.7993678209953,1826669.9413330567
1835,12.33223422399175,1826657.6090988326,1826669.9413330567,157.03819334717204,1826826.9795264038
1836,12.334217173075176,1826814.6453092308,1826826.9795264038,1878.5329337595817,1828705.5124601633
1837,12.343808859340502,1828693.168651304,1828705.5124601633,627.716884838135,1829333.2293450015
1838,12.349079517346595,1829320.880265484,1829333.2293450015,67.7845867372265,1829401.0139317387
1839,12.349895040397556,1829388.6640366982,1829401.0139317387,2271.8868739564646,1831672.9008056952
1840,12.356848277480152,1831660.5439574178,1831672.9008056952,1744.165292347602,1833417.0660980428
1841,12.359175404588855,1833404.7069226382,1833417.0660980428,1136.2068712918535,1834553.2729693346
1842,12.360802782377744,1834540.9121665522,1834553.2729693346,657.5204208608621,1835210.7933901956
1843,12.372564162272132,1835198.4208260332,1835210.7933901956,2682.369061035316,1837893.162451231
1844,12.375713958704356,1837880.7867372723,1837893.162451231,249.64104534436842,1838142.8034965752
1845,12.37885712366991,1838130.4246394516,1838142.8034965752,1249.3287407723367,1839392.1322373475
1846,12.383788636906631,1839379.7484487107,1839392.1322373475,57.142547379588365,1839449.274784727
1847,12.389813309816885,1839436.8849714173,1839449.274784727,1135.365689947346,1840584.6404746743
1848,12.395913092351249,1840572.2445615819,1840584.6404746743,4462.464286702803,1845047.1047613772
1849,12.39949341771987,1845034.7052679595,1845047.1047613772,227.05216813173794,1845274.156929509
1850,12.414819619100005,1845261.7421098899,1845274.156929509,3349.6677413126386,1848623.8246708217
1851,12.419571843279398,1848611.4050989784,1848623.8246708217,1540.9869291952343,1850164.811600017
1852,12.429824366216033,1850152.3817756507,1850164.811600017,1941.8314440073736,1852106.6430440242
1853,12.432370729391538,1852094.210673295,1852106.6430440242,1541.1383283110388,1853647.7813723353
1854,12.444804243471904,1853635.3365680918,1853647.7813723353,1666.6996242209684,1855314.4809965563
1855,12.472880875046537,1855302.0081156814,1855314.4809965563,223.77366210552003,1855538.2546586618
1856,12.484176172849875,1855525.770482489,1855538.2546586618,1081.0921415824369,1856619.3468002442
1857,12.51343442616685,1856606.833365818,1856619.3468002442,1506.5970106106313,1858125.9438108548
1858,12.51517982934103,1858113.4286310254,1858125.9438108548,1023.2257435382663,1859149.169554393
1859,12.52244114466101,1859136.6471132485,1859149.169554393,921.9216740181317,1860071.091228411
1860,12.530046360985313,1860058.56118205,1860071.091228411,2796.466720890031,1862867.557949301
1861,12.532957801695913,1862855.0249914995,1862867.557949301,1319.643706905864,1864187.201656207
1862,12.549845389298516,1864174.6518108177,1864187.201656207,174.62565244314766,1864361.8273086501
1863,12.561253824617054,1864349.2660548256,1864361.8273086501,454.37596767373765,1864816.2032763239
1864,12.565590271094422,1864803.6376860528,1864816.2032763239,667.364838249106,1865483.568114573
1865,12.576109730211172,1865470.9920048427,1865483.568114573,85.46350201240224,1865569.0316165853
1866,12.57684131271244,1865556.4547752726,1865569.0316165853,374.8671857583825,1865943.8988023438
1867,12.584589249195114,1865931.3142130945,1865943.8988023438,217.3142060728685,1866161.2130084166
